name,ram,display,camera,battery,processor,price
"REDMI 13C 5G (Startrail Silver, 256 GB)",12 GB RAM | 512 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,5200 mAh Battery,Snapdragon 7s Gen2 Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",16 GB RAM | 512 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,5500 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP Rear Camera,5000 mAh Battery,Segment's Fastest Dimensity 7300 Energy 5G Chipset Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",16 GB RAM | 512 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,5500 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP Rear Camera,5000 mAh Battery,Segment's Fastest Dimensity 7300 Energy 5G Chipset Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",32 MB RAM | 64 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP + 0MP | 0MP Front Camera,3600 mAh Battery,No Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) Display,13MP Rear Camera,5000 mAh Battery,1 year manufacturer Warranty,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",6 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,6000 mAh Battery,1 YEAR,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,T612 Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) NA Display,0.3MP + 0MP | 0MP Front Camera,1200 mAh Battery,NA Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",8 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,6000 mAh Battery,1 YEAR,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,50MP (OIS) + 8MP | 16MP Front Camera,6000 mAh Battery,Dimensity 7025 Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,T612 Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP Rear Camera,5000 mAh Battery,Segment's Fastest Dimensity 7300 Energy 5G Chipset Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,5500 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,5500 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,5500 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,Dimensity 6100+ Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5100 mAh Battery,7s Gen 2 Mobile Platform 5G Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",12 GB RAM | 512 GB ROM,16.94 cm (6.67 inch) Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity D8300 Ultra Processor,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5500 mAh Battery,1 year,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,1 Year Brand Warranty,"₹12,999"
"REDMI 13C 5G (Startrail Silver, 256 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹12,999"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5100 mAh Battery,7s Gen 2 Mobile Platform 5G Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",12 GB RAM | 512 GB ROM,16.94 cm (6.67 inch) Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity D8300 Ultra Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,50MP (OIS) + 8MP | 16MP Front Camera,6000 mAh Battery,Dimensity 7025 Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",8 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,6000 mAh Battery,1 YEAR,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) Display,800 mAh Battery,Processor clock: 400 MHz Processor,NO WARRANTY,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",16 GB RAM | 256 GB ROM,16.0 cm (6.3 inch) Display,50MP + 48MP + 48MP | 42MP Front Camera,4700 mAh Battery,G4 Tensor Chip Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP Rear Camera,5000 mAh Battery,Segment's Fastest Dimensity 7300 Energy 5G Chipset Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,"A18 Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,"A18 Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,3.66 cm (1.44 inch) QVGA Display,0.3MP + 0MP | 0MP Front Camera,850 mAh Battery,NA Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",6 GB RAM | 128 GB ROM,16.66 cm (6.56 inch) Display,50MP Rear Camera,5000 mAh Battery,1 YEAR,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP Rear Camera,5000 mAh Battery,Segment's Fastest Dimensity 7300 Energy 5G Chipset Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",6 GB RAM | 128 GB ROM,16.66 cm (6.56 inch) Display,50MP Rear Camera,5000 mAh Battery,1 YEAR,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",6 GB RAM | 128 GB ROM,17.25 cm (6.79 inch) Full HD+ Display,108MP Rear Camera,5030 mAh Battery,Qualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP (OIS) + 8MP | 20MP Front Camera,5000 mAh Battery,8s Gen3 Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,50MP + 8MP | 50MP Front Camera,5500 mAh Battery,Dimensity 7300 Processor,"₹8,886"
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",4 GB RAM | 64 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,6000 mAh Battery,1 year for handset and 6 month for accessories,"₹8,886"
"Apple iPhone 16 (White, 128 GB)",8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,50MP + 8MP | 50MP Front Camera,5500 mAh Battery,Dimensity 7300 Processor,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) NA Display,0.3MP + 0MP | 0MP Front Camera,1200 mAh Battery,NA Processor,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",4 GB RAM | 64 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5000 mAh Battery,1 year manufacture warranty,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",16 GB RAM | 256 GB ROM,16.0 cm (6.3 inch) Display,50MP + 48MP + 48MP | 42MP Front Camera,4700 mAh Battery,G4 Tensor Chip Processor,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A17 Pro Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,3.66 cm (1.44 inch) QVGA Display,0.3MP + 0MP | 0MP Front Camera,850 mAh Battery,NA Processor,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",6 GB RAM | 128 GB ROM,16.66 cm (6.56 inch) Display,50MP Rear Camera,5000 mAh Battery,1 YEAR,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",6 GB RAM | 128 GB ROM,16.66 cm (6.56 inch) Display,50MP Rear Camera,5000 mAh Battery,1 YEAR,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,64MP + 8MP + 2MP | 16MP Front Camera,5100 mAh Battery,7s Gen 2 Mobile Platform 5G Processor,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) QVGA Display,0.8MP + 0MP,1200 mAh Battery,SC6531E Processor,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",6 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Display,50MP Rear Camera,6000 mAh Battery,proximity sensor Processor,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",6 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Display,50MP Rear Camera,6000 mAh Battery,Domestic Warranty Of 1 Year For Handset And 6 Month For Accessories.,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",6 GB RAM | 128 GB ROM,17.25 cm (6.79 inch) Full HD+ Display,108MP Rear Camera,5030 mAh Battery,Qualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,1 Year Brand Warranty,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,6000 mAh Battery,Qualcomm SM6450 Snapdragon 6 Gen 1 Processor,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A17 Pro Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,Dimensity 6100+ Processor,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP Rear Camera,5000 mAh Battery,Segment's Fastest Dimensity 7300 Energy 5G Chipset Processor,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",8 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP Rear Camera,6000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",6 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,6000 mAh Battery,1 YEAR,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) FWVGA+ Display,800 mAh Battery,NO WARRANTY,,"₹79,900"
"Apple iPhone 16 (White, 128 GB)",128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,"A18 Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,"₹79,900"
"realme C65 5G (Feather Green, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 8MP + 5MP | 13MP Front Camera,5000 mAh Battery,Samsung Exynos 1380 Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Display,50MP + 8MP | 50MP Front Camera,5500 mAh Battery,Dimensity 7300 Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",12 GB RAM | 256 GB ROM,16.0 cm (6.3 inch) Display,50MP + 48MP | 10.5MP Front Camera,4700 mAh Battery,Google Tensor G4 Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,108MP Rear Camera,5000 mAh Battery,1 Year Brand Warranty,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A17 Pro Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP + 2MP + 2MP | 32MP Front Camera,5000 mAh Battery,Dimensity 7020 Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",4 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Full HD+ Super AMOLED Display,50MP Rear Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device.,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,"A18 Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 7200 Ultra 5G Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,16.76 cm (6.6 inch) HD Display,5MP + 0.3MP,4000 mAh Battery,Unisoc SC9863A1 Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,16.76 cm (6.6 inch) HD+ Display,5MP + 0.3MP | 2MP Front Camera,4000 mAh Battery,Unisoc SC9863A1 Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 8MP + 5MP | 13MP Front Camera,5000 mAh Battery,Samsung Exynos 1380 Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,5500 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP + 13MP | 13MP Front Camera,4404 mAh Battery,Tensor G3 Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",4 GB RAM | 64 GB ROM,17.12 cm (6.74 inch) Display,32MP Rear Camera,5000 mAh Battery,1 Year,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",128 GB ROM,16.0 cm (6.3 inch) Super Retina XDR Display,48MP + 48MP + 12MP | 12MP Front Camera,"A18 Pro Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,1000 mAh Battery,One Year Manufacturer Warranty,,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,16.94 cm (6.67 inch) HD+ Display,5MP + 0.3MP | 2MP Front Camera,4000 mAh Battery,Unisoc SC9863A1 Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,1000 mAh Battery,One Year Manufacturer Warranty,,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",32 GB RAM | 32 GB ROM | Expandable Upto 32 GB,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,1 year,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹11,650"
"realme C65 5G (Feather Green, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹11,650"
"realme C53 (Champion Gold, 128 GB)",8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5100 mAh Battery,7s Gen 2 Mobile Platform 5G Processor,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP + AI Lens + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,108MP Rear Camera,5000 mAh Battery,1 Year Brand Warranty,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0MP Front Camera,800 mAh Battery,SC6531E Processor,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5500 mAh Battery,OxygenOS 14.0 Processor,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Display,50MP + 8MP | 50MP Front Camera,5500 mAh Battery,Dimensity 7300 Processor,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",4 MB RAM | 0.03 GB ROM | Expandable Upto 64 GB,4.57 cm (1.8 inch) Display,800 mAh Battery,1 Year Handset Warranty and 6 Months Warranty on Accessories,,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,Dimensity 6100+ Processor,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",6 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Display,32MP Rear Camera,5000 mAh Battery,1 Year,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",256 GB ROM,16.0 cm (6.3 inch) Super Retina XDR Display,48MP + 48MP + 12MP | 12MP Front Camera,"A18 Pro Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0MP Front Camera,800 mAh Battery,SC6531E Processor,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",4 MB RAM | 0.03 GB ROM | Expandable Upto 64 GB,4.57 cm (1.8 inch) Display,800 mAh Battery,1 Year Handset Warranty and 6 Months Warranty on Accessories,,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A17 Pro Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",6 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Display,50MP Rear Camera,6000 mAh Battery,MediaTek Processor,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",8 GB RAM | 128 GB ROM,17.25 cm (6.79 inch) Display,108MP Rear Camera,5030 mAh Battery,Brand Warranty,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",32 MB RAM | 64 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,3600 mAh Battery,1 Year Company Domestic Warranty by Company Authorized Service Center.,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 5MP | 8MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 695 (SM6375) Processor,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",8 GB RAM | 128 GB ROM,17.25 cm (6.79 inch) Display,108MP Rear Camera,5030 mAh Battery,Brand Warranty,"₹11,999"
"realme C53 (Champion Gold, 128 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5100 mAh Battery,6s 4G Gen1 Processor,"₹11,999"
